97,11,11,11,17,11,11,11,8,50,98,92,92,92,92,92,92,8,8,8,8,8,8,8,8,86,86,86,71,71,71,85,85,85,6,92,92,92,92,17,17,17,17,17,83,83,83,99,99,99,99,99,99,99,99,99,48,48,48,58,58,58,62,45,45,45,98,51,51,51,51,51,51,51,51,51,51,30,30,30,6,6,6,6,63,50,50,50,50,50,59,59,59,59,43,43,43,43,56,58,58,58,58,58,58,51,56,56,56,98,98,98,62,62,62,62,30,30,43,43,51,51,51,51,51,51,51,51,96,96,96,92,92,92,92,92,92,92,92,92,30,30,30,30,30,30,97,97,97,80,80,80,51,51,51,80,80,80,11,11,11,11,50,50,50,50,50,50,50,11,11,11,45,45,45,1,1,1,45,45,45,45	1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
98,98,98,8,8,8,8,8,8,98,98,99,86,99,99,99,99,99,99,99,99,99,99,99,99,48,48,48,86,86,86,86,86,62,62,62,62,62,62,62,98,98,98,98,98,98,98,98,56,56,56,80,80,80,96,96,96,98,98,98,99,99,99,99,99,99,11,11,11,11,11,11,96,96,96,98,98,98,86,86,86,86,86,86,86,86,86,86,86,86,11,11,11,73,73,73,14,14,14,86,86,86,86,62,62,70,70,70,14,14,14,86,86,86,86,86,80,80,80,80,80,80,45,45,45,45,45,45,45,62,80,80,80,80,80,80,80,80,80,80,80,80,98,98,98,98	0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1
45,45,45,17,17,17,56,56,56,56,56,56,56,56,56,56,56,56,71,71,71,59,59,59,8,8,8,8,86,86,86,86,86,96,96,96,45,45,45,59,59,59,99,99,99,48,48,48,48,48,48,59,59,59,86,86,86,86,11,11,11,59,59,59,8,8,8,8,8,8,8,8,98,98,98,98,14,14,14,45,45,45,70,70,70	1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,8,8,8,8,8,8,8,8,8,8,11,48,48,48,48,48,48,48,48,43,43,43	1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
63,63,63,64,64,64,56,56,56,56,56,56,51,51,51,45,45,45,80,80,80,80,8,8,8,8,8,8,8,8,8,86,86,86,86,86,86,86,98,98,98,98,98,99,99,99,99,80,80,80,80,80,64,64,64,86,86,86,86,99,99,99,99,99,48,48,48,59,59,59,59,59,59,59,59,8,8,8,8,8,8,8,58,58,58,58,58,58,58,58,58,99,99,99,30,30,30,78,78,78,78,85,85,85,8,8,8,59,59,59,59,59,59,86,86,86,51,51,51,64,64,64,64,64,64,64,64,64,98,98,98,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,14,14,14,98,98,98,98,98,98,8,8,8,8,8,8,8,8,59,59,59,59,63,63,63,63,63,63,63,63,62,62,62,62,80,80,80,80,80,80,80,70,70,70,11,11,11,98,98,98,59,59,59,59,59,59,59,59,59,62,62,62,62,62,62,62,62	1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1
8,8,8,8,8,8,8,8,8,8,86,86,86,73,73,73,73	0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
83,83,83,83,83,83,83,73,73,73,73,73,73,73,73,73,73,73,92,92,92,51,51,51,45,45,17,17,17,17,17,17,92,62,85,56,56,56,58,58,58,58,92,92,92,92,92,45,45,45,59,62,62,62,62,62,85,85,85,85,85,98,98,64,8,8,8,8,8,8,8,8,8,8,8,11,11,11,11,11,11,80,80,80,80,80,6,6,6,86,86,86,86,86,8,8,8,8,8,8,8,8,8,8,45,45,17,17,17,17,99,8,8,8,8,8,8,8,8,8,48,48,48,48,11,11,11,11,62,62,62,45,45,45,45,98,99,99,99,62,62,50,50,50,50,50,50,50,85,85,85,85,85,86,86,86,86,86,6,6,6,6,56,56,56,56,63,63,63,63,98,63,63,63,63,63,63,64,64,64,64,62,62,62,98,98,98,98,98,59,59,59,11,11,11,11,50,50,50,50,50,50,73,73,73,73,73,73,73,73,92,92,92,85,85,85,85,8,8,8,8,8,8,8,8,8,8,8,8,92,92,92,92,92,92,92,63,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,62,92,92,92,59,86,86,86,86,86,86,86,86,86,86,59,59,6,6,6,6,86,86,86,86,45,45,45,98,11,98,98,98,98,11,11,11,85,85,85,85,85,85,85,8,8,8,8,8,8,86,86,86,64,64,64,85,85,85,85,85,85,85,50,50,50,50,50,50,50,50,50,50,85,11,11,11,85,85,50,50,50,50,50,45,45,45,92,92,92,92,92,51,51,51,51,51,51,73,73,73,99,99,99,99,99,99,99,63,86,86,86,98,98,98,98,98,98,98,98,98,98,98,98,64,64,64,64,64,63,63,63,64,64,64,85,85,85,56,56,56,56,56,56,59,98,98,98,59,59,62,62,62,64,64,64,99,99,99,78,78,78,78,78,73,73,73,8,8,8,58,58,58,92,92,92,92,92,92,56,98,98,98,98,98,98,56,56,92,92,92,92,98,98,98,92,92,59,59,59,8,8,8,8,8,99,99,99,63,63,63,63,63,63,63,14,14,14,14,63,98,98,98,11,11,11,86,86,86,98,98,98,99,99,99,63,63,63,70,70,70,70,70,70,70,70,70,70,70,11,11,11,70,70,70,70,70,70,98,98,98,98,98,98,98,63,63,63,59,59,59	1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
48,48,48,8,8,8,8,8,8,73,73,73,73,43,43,43,43,78,78,78,6,6,6,6,6,6,6,96,96,96,96,96,96,96,26,26,26,71,71,71,25,25,25,25,85,85,85,85,85,85,85,85,85,85,6,6,6,6,58,58,58,58,30,30,30,92,92,92,92,92,12,12,12,12,50,50,50,50,50,50,50,50,50,50,59,59,59,59,59,59,59,59,59,51,51,51,51,51,51,51,51,51,51,6,50,50,50,50,50,6,6,59,59,59,59,59,59,59,59,59,64,64,64,99,99,99,99,99,99,99,85,85,85,85,85,85,17,17,17,17,17,45,45,45,92,92,92,86,86,86	1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0
97,21,21,21,21,21,91,91,91,91,91,91,91,91,91,91	1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0
56,56,56,50,50,50,83,83,83,34,34,34,6,6,6,35,35,35,36,36,36,7,7,7,7,7,60,60,60,93,93,93,93	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
56,83,83,83,34,34,34,34,35,35,35,36,36,36,6,6,6	0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
56,56,56,50,50,50,83,83,83,6,6,6,6,6,6,36,36,36,35,35,35,34,34,34,7,7,7,7,7,7,7,7,7,7,7,93,93,93,60,60,60,93,93,93,93,93,93,93	1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
56,56,56,50,50,50,50,50,30,30,30,30,30,30,30,30,92,92,92,92,92,92,92,92,92,92,83,83,83,6,6,6,6,6,6,6,6,6,6,36,36,36,35,35,35,34,34,34,34,34,7,7,7,60,60,60,93,93	1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
56,56,56,56,56,50,50,50,50,50,83,83,83,34,34,34,35,35,35,35,36,36,36,6,6,6	0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
56,56,56,56,56,56,83,83,83,83,83,83,34,34,34,35,35,35,36,36,36,6,6,6,6,6,6,6,6,6,6,6,7,7,7	1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1
83,83,83,83,83,83,83,83,83,83,83,34,34,34,6,35,35,35,36,36,36	0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
56,56,56,50,50,50,50,50,50,50,50,50,50,83,83,83,34,34,34,35,35,35,35,36,36,36,6,6,6,7,7,7,7,7,7,7,60,60,60,60,60,93,93	1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0
44,44,44,21,21,21,21,21,96,96	1,1,1,0,1,0,1,0,1,1
56,56,56,34,34,34,35,35,35,36,36,36,6,6,6	1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
56,56,56,56,56,56,50,83,83,83,83,83,83,83,83,34,34,34,35,35,35,35,36,36,36,6,6,6,7,7	1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
1,1,1,21,21,21,88,88,88,91,91,91,89,89,89,63,63,63,63,63,63	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
56,83,83,83,83,83,36,36,36,35,35,35,35,34,34,34,34,34,34,35,35,35,36,36,36,6,6,6	0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
96,96,96,44,44,44,21,21,21,21,21,1,1,1	1,1,1,1,1,1,1,0,1,1,1,1,1,1
78,78,78,59,59,59,59,59,59,59,59,50,50,50,50,50,50,59,59,59,59,59,59,59,59,59,26,26,26,26,26,26,51,51,51,51,85,85,85,85,85,85,85,92,92,92,80,80,80,80,98,98,98,98,98,98,98,98,98,32,32,32,32,32,32,59,59,59,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,86,86,86,86,86,86,11,11,11,11,11,11,11,11,11,45,45,45,80,80,80,80,80,80,98,98,98,98,98,98,48,48,48,99,99,99,99,99,99,99,99,50,50,50,99,99,99,99,45,45,45,45,45,45,45,45,45,56,56,56,11,11,11,11,11,11,11,59,59,59,59,59,59,59,59,83,83,83,96,96,96,80,80,80,64,64,64,64,64,64,86,86,86,59,59,59,59,86,86,86,86,86,86,86,86,86,45,45,45,11,63,8,8,8,8,8,8,11,11,86,86,86,86,86,63,63,59,59,59,59,43,43,43,51,51,51,51,51,51,85,85,85,86,86,86,8,8,8,51,51,51,51,51,51,63,63,63,63,63,14,14,14,14,14,59,59,59,59,59,59,59,59,59,50,50,50,50,50,70,70,70,63,63,63,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,15,15,15,15,15,15,51,51,90,90,90,90,90,90,90,13,13,13,13,52,52,52,52,52,52,52,52,52,52,52,52,80,80,80,80,80	1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
78,78,78,17,17,51,51,51,51,51,51,8,8,8,8,8,8,8,62,59,59,59,56,56,56,62,62,99,86,48,48,48,48,48,48,50,50,50,64,64,64,43,43,43,30,30,30,83,83,83,17,17,17,17,17,17,99,99,86,86,86,86,85,85,85,85,85,85,85,85,8,8,8,8,8,8,8,8,98,98,98,98,63,63,63,63,63,8,8,8,8,86,86,86,59,59,59,59,63,63,63,78,78,78,78,78,78,8,8,8,8,92,92,92,92,92,92,6,6,6,6,98,98,98,14,14,14,99,99,99,92,92,92,17,17,17,17,17,63,63,63,70,70,70,11,11,11,17,17,17,56,56,56,56	1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
98,98,98,98,8,8,8,8,8,8,86,86,86,86,86,86,86,86,99,99,99,99,48,48,48,48,12,12,12,30,30,30,48,48,48,99,99,99,99,99,99,99,99,86,86,86,64,64,64,64,64,64,64,85,85,85,85,85,30,30,30,14,14,14,14,80,80,80,70,70,70,30,30,30	0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
85,85,85,85,85,56,56,56,8,8,8,86,86,86,59,59,59,59,59,99,99,99,48,48,48,48,86,86,86,1,1,1,14,14,14,14,98,98,98,70,70,70,15,15,15,90,90,90,90,59,59,59,59,59,91,91,91,80,80,80,56,56,56,50,50,50,50,50,50,92,92,92,92,14,14,14,13,13,13	1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
85,85,85,56,56,56,8,8,8,86,86,86,86,86,62,62,62,62,63,63,63,63,63,99,99,99,48,48,48,80,80,80,98,98,98,98,98,98,56,56,56,62,62,62,63,63,63,59,59,14,14,14,59,59,59,14,14,14,1,1,1,70,70,70,59,59,59,98,98,98,98,59,59,59,59,59,59,59,15,15,15,90,90,90,90,90,13,13,13,13,52,52,52,80,80,80,50,50,50,50,50,48,48,48,93,93,93,93,92,92,92,57,57,57,57,13,13,13,94,94,94,94,94,94,14,14,14	1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
11,11,11,50,50,50,62,62,62,62,62,8,8,8,86,86,86,96,96,96,99,99,99,99,99,99,99,48,48,48,48,48,48,86,86,86,99,99,99,85,85,85,98,98,98,58,58,58,85,85,85,64,64,64,80,80,80,80,14,14,14,80,80,80,64,64,64,64,86,86,86,99,99,99,70,70,70	1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
8,8,8,85,85,85,85,85,85,85,85,85,63,63,63,63,59,59,59,59,63,63,63,98,98,98,98,98,98,98,86,86,86,99,99,99,99,99,99,48,48,48,17,17,17,80,80,80,85,85,85,98,98,98,98,11,11,11,11,11,8,8,8,11,11,11,11,11,11,64,64,64,14,14,14,99,99,99,99,70,70,70,59,59,59,85,85,85	1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
59,59,59,98,98,98,98,98,63,63,63,63,63,63,63,56,56,56,56,56,5,5,5,86,86,86,8,8,8,8,8,80,80,80,99,99,99,99,99,99,99,99,99,99,99,99,99,48,48,48,48,99,99,99,98,98,98,63,63,63,63,70,70,70,80,80,80,45,45,45,45,70,70,70,63,63,63,92,92,92,60,60,60,30,30,30,59,59,59,2,2,2,91,91,91,93,93,93,93,88,88,88,86,86,86,8,8,8,57,70,70,70,57,57,57,57,50,50,50,55,55,55,95,95,95,95,51,51,51,62,62,62,56,56,56,61,61,61,48,48,48,94,94,94,13,13,13,13,13,13,13,15,15,15,73,73,73,14,14,14	1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
98,83,83,83,80,80,80,80,63,63,63,8,8,8,86,86,86,86,99,99,99,99,63,63,63,48,48,48,80,80,80,62,62,62,62,62,62,80,80,80,98,98,98,59,59,59,59,59,11,11,11,11,11,11,11,11,17,17,17,86,86,86,86,86,63,63,63,99,99,99,99,99,99,59,59,59,59,59,59,59,80,80,80,80,86,86,86,86,86,86,86,86,86,62,62,62,62,62,62,45,45,45,45,45,59,59,59,86,86,86,86,86,63,63,63,53,53,53,98,98,98,98,98,98,80,80,80,62,14,14,14,70,70,70,59,59,59,45,45,45,85,85,85,78,78,78,78,78,78,11,11,11,11,11,8,8,8,8,8,8,8,8,8,8,8,62,62	1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
60,60,60,60,60,60,60,60,60,60	1,0,0,1,1,1,0,1,1,1
8,8,8,86,86,86,99,99,99,48,48,48,48,59,59,59,98,98,98,86,86,86,86,98,98,98,98,98,98,98,62,99,99,99,62,62,62,85,85,85,85,85,85,85,85,85,14,14,14,8,8,8,59,59,59,59,59,59,59,59,59,70,70,70,86,86,86,59,59,59,59,59,59,59	1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
80,80,80,80,80,80,80,80,80,8,8,8,86,86,86,86,86,86,86,86,86,86,86,86,86,86,80,80,80,80,80,99,99,99,48,48,48,59,59,59,59,59,59,59,59,59,59,6,6,6,98,98,98,58,58,58,1,1,1,59,59,59,59,59,59,59,59,59,98,98,98,98,98,98,98,98,59,59,59,59,59,59,59,59,59,59,14,14,14,14,14,14,45,45,45,59,59,59,59,59,70,70,70	1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
98,98,98,80,80,80,98,98,98,98,98,98,62,62,62,8,8,8,86,86,86,86,48,48,48,99,99,99,45,45,45,62,62,62,86,86,86,14,14,14,14,14,14,70,70,70,70,70,70	1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
17,17,17,59,59,59,59,11,11,11,56,56,56,78,78,78,78,78,78,80,80,80,62,62,62,62,8,8,8,8,8,8,86,86,86,86,86,86,99,99,99,98,98,98,98,48,48,48,48,48,48,48,56,56,56,98,98,98,80,80,80,85,98,98,98,92,92,92,8,8,8,8,8,8,8,85,85,85,85,85,85,85,85,85,78,78,78,59,59,59,59,59,59,85,85,85,14,14,14,59,59,59,59,59,59,59,59,59,59,85,50,50,50,85,85,70,70,70	1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
92,92,92,45,45,45,8,8,8,59,59,59,59,86,99,99,99,48,80,80,80,86,86,86,86,48,48,48,59,8,8,98,98,98,8,8,59,59,59,59,59,62,62,62,1,1,1,64,64,64,85,85,85,85,17,17,17,17,43,43,43,14,14,14,14,14,14,70,70,70,70,70,11,11,11,11,11,11,11,59,59,59,11,11,11,11,59,64,64,64,8,8,8,8,8,8,8,8,8,8,8	1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1
